peak_label,ms_file_label,total_intensity,peak_area,peak_area_top3,peak_max,peak_min,peak_mean,peak_rt_of_max,peak_median,peak_n_datapoints,rt_aligned,rt_shift,scan_time,intensity,peak_mz_of_max,peak_area_fitted,peak_sigma,peak_tau,peak_asymmetry,peak_rt_fitted,fit_r_squared,fit_success
Thymine,HILIC5_Neg_192099M0094_2,,23915.0,8663.0,8661.0,1.0,1002.0,47.0276,1.0,46,false,0.0,"[40.2836, 40.8024, 41.3211, 41.84, 42.3586, 42.8774, 43.3963, 43.915, 44.4337, 44.9526, 45.4712, 45.99, 46.5089, 47.0276, 47.5464, 48.0652, 48.5838, 49.1026, 49.6215, 50.1402, 50.659, 51.1778, 51.6964, 52.2152, 52.7341, 53.2528, 53.7716, 54.2904, 54.8091, 55.3278, 55.8467, 56.3654, 56.8842, 57.403, 57.9217, 58.4404, 58.9593, 59.478, 59.9968, 60.5156, 61.0343, 61.553, 62.0719, 62.5906, 63.1094, 63.6282]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7638.0, 1.0, 1.0, 1.0, 1.0, 8661.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5912.0, 1.0, 1.0, 1.0, 1.0, 7267.0, 1.0, 6178.0, 1.0, 5699.0, 1.0, 4706.0, 1.0]",125.03550720214844,,,,,,,
Tyrosine,HILIC5_Neg_190379M0032_1_20260412063614,,344732.0,572546.0,290125.0,1.0,14445.0,128.472,1.0,46,false,0.0,"[117.578, 118.096, 118.615, 119.134, 119.653, 120.171, 120.69, 121.209, 121.728, 122.247, 122.765, 123.284, 123.803, 124.322, 124.84, 125.359, 125.878, 126.397, 126.916, 127.434, 127.953, 128.472, 128.991, 129.509, 130.028, 130.547, 131.065, 131.584, 132.103, 132.622, 133.141, 133.659, 134.178, 134.697, 135.216, 135.734, 136.253, 136.772, 137.291, 137.81, 138.328, 138.847, 139.366, 139.885, 140.403, 140.922]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4662.0, 11855.0, 88022.0, 290125.0, 194399.0, 41490.0, 18117.0, 6100.0, 1.0, 9666.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",180.06668090820312,,,,,,,
Tyrosine,HILIC5_Neg_190379M0032_2,,372001.0,656906.0,378629.0,1.0,15583.0,128.991,1.0,46,false,0.0,"[117.578, 118.097, 118.616, 119.135, 119.653, 120.172, 120.691, 121.209, 121.728, 122.247, 122.766, 123.285, 123.803, 124.322, 124.841, 125.36, 125.878, 126.397, 126.916, 127.435, 127.953, 128.472, 128.991, 129.51, 130.029, 130.547, 131.066, 131.585, 132.104, 132.622, 133.141, 133.66, 134.179, 134.698, 135.216, 135.735, 136.254, 136.772, 137.291, 137.81, 138.329, 138.848, 139.366, 139.885, 140.404, 140.923]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 20453.0, 192226.0, 378629.0, 86051.0, 24556.0, 9340.0, 5524.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",180.066650390625,,,,,,,
Tyrosine,HILIC5_Neg_190379M0034_1_20260412065015,,334468.0,566325.0,256930.0,1.0,13719.0,128.993,1.0,47,false,0.0,"[117.061, 117.58, 118.098, 118.617, 119.136, 119.655, 120.173, 120.692, 121.211, 121.73, 122.249, 122.767, 123.286, 123.805, 124.324, 124.842, 125.361, 125.88, 126.399, 126.918, 127.436, 127.955, 128.474, 128.993, 129.511, 130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.661, 134.18, 134.699, 135.218, 135.736, 136.255, 136.774, 137.293, 137.812, 138.33, 138.849, 139.368, 139.887, 140.405, 140.924]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5792.0, 1.0, 1.0, 1.0, 1.0, 39901.0, 231349.0, 256930.0, 78046.0, 25572.0, 7140.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",180.06663513183594,,,,,,,
Tyrosine,HILIC5_Neg_190379M0035_2_20260412070413,,214194.0,359650.0,152355.0,1.0,8803.0,128.993,1.0,47,false,0.0,"[117.062, 117.581, 118.099, 118.618, 119.137, 119.656, 120.174, 120.693, 121.212, 121.731, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.4, 126.918, 127.437, 127.956, 128.475, 128.993, 129.512, 130.031, 130.55, 131.068, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.219, 135.737, 136.256, 136.775, 137.294, 137.813, 138.331, 138.85, 139.369, 139.887, 140.406, 140.925]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5873.0, 36666.0, 145883.0, 152355.0, 61412.0, 3663.0, 6360.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1498.0]",180.06674194335938,,,,,,,
Tyrosine,HILIC5_Neg_192099M0005_2,,236369.0,414815.0,252789.0,1.0,9691.0,128.993,1.0,47,false,0.0,"[117.061, 117.58, 118.099, 118.618, 119.136, 119.655, 120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.287, 123.805, 124.324, 124.843, 125.362, 125.88, 126.399, 126.918, 127.437, 127.955, 128.474, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.624, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.774, 137.293, 137.812, 138.331, 138.85, 139.368, 139.887, 140.406, 140.925]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6703.0, 78093.0, 252789.0, 83933.0, 20259.0, 5787.0, 7861.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",180.0666046142578,,,,,,,
Tyrosine,HILIC5_Neg_196297M0026_1,,1213362.0,2193087.0,1249782.0,1.0,50850.0,128.472,1.0,46,false,0.0,"[117.578, 118.097, 118.615, 119.134, 119.653, 120.172, 120.691, 121.209, 121.728, 122.247, 122.766, 123.284, 123.803, 124.322, 124.841, 125.36, 125.878, 126.397, 126.916, 127.434, 127.953, 128.472, 128.991, 129.51, 130.028, 130.547, 131.066, 131.585, 132.103, 132.622, 133.141, 133.66, 134.179, 134.697, 135.216, 135.735, 136.254, 136.772, 137.291, 137.81, 138.329, 138.847, 139.366, 139.885, 140.404, 140.923]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 27273.0, 368083.0, 1249782.0, 575222.0, 77195.0, 27398.0, 11932.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2179.0]",180.06658935546875,,,,,,,
Tyrosine,HILIC5_Neg_196297M0026_2,,1092101.0,1918263.0,1037444.0,1.0,44775.0,128.994,1.0,47,false,0.0,"[117.062, 117.581, 118.1, 118.619, 119.137, 119.656, 120.175, 120.694, 121.212, 121.731, 122.25, 122.769, 123.287, 123.806, 124.325, 124.844, 125.363, 125.881, 126.4, 126.919, 127.438, 127.956, 128.475, 128.994, 129.513, 130.032, 130.55, 131.069, 131.588, 132.107, 132.625, 133.144, 133.663, 134.181, 134.7, 135.219, 135.738, 136.257, 136.775, 137.294, 137.813, 138.332, 138.85, 139.369, 139.888, 140.407, 140.926]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7213.0, 16058.0, 312119.0, 1037444.0, 568700.0, 108913.0, 38265.0, 6091.0, 1.0, 9575.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",180.06658935546875,,,,,,,
Tyrosine,HILIC5_Neg_196297M0027_1_20260412060811,,381514.0,628822.0,304873.0,1.0,15652.0,128.474,1.0,47,false,0.0,"[117.061, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.474, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812, 138.331, 138.85, 139.369, 139.887, 140.406, 140.925]","[1.0, 1.0, 4831.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5757.0, 67117.0, 257321.0, 304873.0, 66628.0, 15701.0, 6874.0, 4408.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2101.0, 1.0]",180.06654357910156,,,,,,,
Tyrosine,HILIC5_Neg_196297M0029_1,,425385.0,762349.0,413620.0,1.0,17442.0,128.993,1.0,47,false,0.0,"[117.061, 117.58, 118.099, 118.617, 119.136, 119.655, 120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.286, 123.805, 124.324, 124.843, 125.362, 125.88, 126.399, 126.918, 127.437, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.662, 134.18, 134.699, 135.218, 135.737, 136.256, 136.774, 137.293, 137.812, 138.331, 138.849, 139.368, 139.887, 140.406, 140.925]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 14379.0, 253245.0, 413620.0, 95484.0, 31467.0, 6203.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2971.0, 1.0, 2354.0, 1.0]",180.06666564941406,,,,,,,
Tyrosine,HILIC5_Neg_196297M0030_2,,395025.0,711667.0,414949.0,1.0,16198.0,128.993,1.0,47,false,0.0,"[117.062, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.474, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812, 138.331, 138.85, 139.369, 139.887, 140.406, 140.925]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6021.0, 122543.0, 414949.0, 174175.0, 31482.0, 12083.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",180.0667266845703,,,,,,,
Uracil,HILIC5_Neg_192099M0094_1,,293049.0,84379.0,34235.0,1.0,12375.0,59.4766,11324.0,46,false,0.0,"[44.951, 45.4698, 45.9888, 46.5074, 47.0262, 47.545, 48.0636, 48.5824, 49.1014, 49.62, 50.1388, 50.6576, 51.1763, 51.695, 52.214, 52.7326, 53.2514, 53.7702, 54.2889, 54.8077, 55.3266, 55.8452, 56.364, 56.8828, 57.4015, 57.9203, 58.4392, 58.9578, 59.4766, 59.9954, 60.5142, 61.0329, 61.5518, 62.0704, 62.5892, 63.108, 63.6268, 64.1455, 64.6644, 65.183, 65.7018, 66.2207, 66.7394, 67.2581, 67.777, 68.2956]","[8730.0, 4617.0, 1.0, 16117.0, 12270.0, 1.0, 15404.0, 1.0, 1.0, 13608.0, 1.0, 1.0, 11324.0, 19517.0, 10528.0, 24358.0, 21355.0, 16105.0, 18194.0, 8649.0, 14072.0, 16361.0, 19500.0, 26693.0, 10021.0, 24228.0, 29471.0, 31066.0, 34235.0, 19078.0, 18169.0, 18670.0, 18450.0, 9050.0, 8453.0, 13796.0, 4469.0, 7972.0, 9521.0, 6228.0, 4176.0, 7296.0, 3732.0, 4888.0, 8886.0, 1.0]",111.02005004882812,,,,,,,
Uracil,HILIC5_Neg_192099M0094_2,,257434.0,48685.0,31398.0,1.0,10994.0,51.1778,10370.0,46,false,0.0,"[44.9526, 45.4712, 45.99, 46.5089, 47.0276, 47.5464, 48.0652, 48.5838, 49.1026, 49.6215, 50.1402, 50.659, 51.1778, 51.6964, 52.2152, 52.7341, 53.2528, 53.7716, 54.2904, 54.8091, 55.3278, 55.8467, 56.3654, 56.8842, 57.403, 57.9217, 58.4404, 58.9593, 59.478, 59.9968, 60.5156, 61.0343, 61.553, 62.0719, 62.5906, 63.1094, 63.6282, 64.1469, 64.6656, 65.1845, 65.7032, 66.222, 66.7408, 67.2595, 67.7782, 68.2971]","[10016.0, 1.0, 7476.0, 6928.0, 6413.0, 1.0, 9884.0, 1.0, 1.0, 1.0, 11644.0, 1.0, 31398.0, 17286.0, 19227.0, 12935.0, 18068.0, 10656.0, 9438.0, 12466.0, 19788.0, 10370.0, 11209.0, 18052.0, 16699.0, 26694.0, 23451.0, 16961.0, 22124.0, 21031.0, 18703.0, 15360.0, 14242.0, 10024.0, 13082.0, 13461.0, 8072.0, 1.0, 8440.0, 6189.0, 3724.0, 5114.0, 1.0, 5785.0, 4356.0, 8957.0]",111.0199966430664,,,,,,,
Uridine,HILIC5_Neg_186191M0010_1_P2,,334903.0,458032.0,178365.0,1.0,21521.0,104.092,1.0,30,false,0.0,"[96.3101, 96.8287, 97.3475, 97.8663, 98.3851, 98.9038, 99.4227, 99.9413, 100.46, 100.979, 101.498, 102.016, 102.535, 103.054, 103.573, 104.092, 104.61, 105.129, 105.648, 106.167, 106.685, 107.204, 107.723, 108.242, 108.761, 109.279, 109.798, 110.317, 110.835, 111.354]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 67813.0, 107036.0, 178365.0, 172631.0, 71142.0, 20585.0, 15311.0, 1.0, 7906.0, 1.0, 1.0, 1.0, 1.0, 4830.0, 1.0, 1.0, 1.0]",243.062255859375,,,,,,,
Uridine,HILIC5_Neg_192099M0001_1,,799120.0,1013447.0,406242.0,1.0,51339.0,104.092,3975.0,30,false,0.0,"[96.3106, 96.8293, 97.348, 97.8669, 98.3856, 98.9044, 99.4233, 99.9419, 100.461, 100.979, 101.498, 102.017, 102.536, 103.054, 103.573, 104.092, 104.611, 105.13, 105.648, 106.167, 106.686, 107.205, 107.723, 108.242, 108.761, 109.28, 109.799, 110.317, 110.836, 111.355]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4532.0, 85190.0, 208902.0, 361669.0, 406242.0, 245536.0, 94113.0, 57405.0, 27445.0, 16131.0, 6782.0, 1.0, 3975.0, 5675.0, 11080.0, 1.0, 5481.0, 1.0, 1.0]",243.06228637695312,,,,,,,
Uridine,HILIC5_Neg_192099M0091_1,,753537.0,976619.0,423293.0,1.0,48418.0,104.093,3749.0,30,false,0.0,"[96.3113, 96.8299, 97.3487, 97.8675, 98.3863, 98.905, 99.4239, 99.9425, 100.461, 100.98, 101.499, 102.018, 102.537, 103.055, 103.574, 104.093, 104.612, 105.13, 105.649, 106.168, 106.686, 107.205, 107.724, 108.243, 108.762, 109.28, 109.799, 110.318, 110.837, 111.355]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3880.0, 46296.0, 209837.0, 304071.0, 423293.0, 249255.0, 109259.0, 32919.0, 23683.0, 9166.0, 13559.0, 6616.0, 1.0, 3695.0, 3749.0, 4938.0, 1.0, 8312.0, 1.0]",243.06224060058594,,,,,,,
Uridine,HILIC5_Neg_192099M0091_2,,496589.0,636353.0,241519.0,1.0,31903.0,104.092,1.0,30,false,0.0,"[96.3104, 96.8292, 97.348, 97.8668, 98.3855, 98.9044, 99.423, 99.9418, 100.461, 100.979, 101.498, 102.017, 102.536, 103.054, 103.573, 104.092, 104.611, 105.13, 105.648, 106.167, 106.686, 107.205, 107.723, 108.242, 108.761, 109.28, 109.798, 110.317, 110.836, 111.355]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 31980.0, 146581.0, 230490.0, 241519.0, 164344.0, 57280.0, 33273.0, 17579.0, 20669.0, 1.0, 4868.0, 3594.0, 1.0, 1.0, 4893.0, 1.0, 1.0, 1.0]",243.06228637695312,,,,,,,
Uridine,HILIC5_Neg_196297M0027_2,,900346.0,1105360.0,475053.0,1.0,57840.0,104.092,1.0,30,false,0.0,"[96.3103, 96.829, 97.3479, 97.8667, 98.3854, 98.9043, 99.4229, 99.9416, 100.461, 100.979, 101.498, 102.017, 102.535, 103.054, 103.573, 104.092, 104.611, 105.129, 105.648, 106.167, 106.686, 107.204, 107.723, 108.242, 108.761, 109.279, 109.798, 110.317, 110.836, 111.355]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 131291.0, 307866.0, 413499.0, 475053.0, 216808.0, 85951.0, 46479.0, 26323.0, 1.0, 8771.0, 9354.0, 6588.0, 1.0, 1.0, 7197.0, 1.0, 1.0, 1.0]",243.0623779296875,,,,,,,
Urocanate,HILIC5_Neg_178878M0098_3_P1,,1471005.0,2408081.0,1239991.0,1.0,219741.0,108.761,63199.0,13,false,0.0,"[106.167, 106.686, 107.204, 107.723, 108.242, 108.761, 109.28, 109.798, 110.317, 110.836, 111.355, 111.873, 112.392]","[16861.0, 1.0, 10618.0, 17435.0, 317558.0, 1239991.0, 850532.0, 171841.0, 71364.0, 44957.0, 63199.0, 26644.0, 25634.0]",137.0358123779297,,,,,,,
Urocanate,HILIC5_Neg_186191M0010_3_P2,,752789.0,1183475.0,627177.0,1.0,112344.0,108.76,37038.0,13,false,0.0,"[106.166, 106.685, 107.204, 107.723, 108.241, 108.76, 109.279, 109.798, 110.316, 110.835, 111.354, 111.873, 112.392]","[1.0, 1.0, 9030.0, 25151.0, 145449.0, 627177.0, 410849.0, 80125.0, 37501.0, 37038.0, 37013.0, 31674.0, 19458.0]",137.0357666015625,,,,,,,
Urocanate,HILIC5_Neg_186191M0019_2_P3,,3349531.0,5681938.0,2939890.0,1.0,497599.0,108.761,84205.0,13,false,0.0,"[106.167, 106.686, 107.205, 107.724, 108.242, 108.761, 109.28, 109.798, 110.317, 110.836, 111.355, 111.874, 112.392]","[1.0, 18495.0, 9377.0, 84205.0, 1374917.0, 2939890.0, 1367131.0, 368284.0, 128069.0, 75970.0, 42358.0, 36426.0, 23660.0]",137.03570556640625,,,,,,,
Urocanate,HILIC5_Neg_192099M0092_2,,3123098.0,5217540.0,2691340.0,10871.0,464624.0,108.243,66042.0,13,false,0.0,"[106.168, 106.687, 107.205, 107.724, 108.243, 108.762, 109.28, 109.799, 110.318, 110.837, 111.356, 111.874, 112.393]","[20107.0, 10871.0, 66042.0, 939119.0, 2691340.0, 1587081.0, 398510.0, 115478.0, 58541.0, 63731.0, 33257.0, 35078.0, 20962.0]",137.03565979003906,,,,,,,
Valine,HILIC5_Neg_178878M0098_1_P1,,190211.0,236689.0,133260.0,1.0,7816.0,130.547,1.0,47,false,0.0,"[118.097, 118.616, 119.134, 119.653, 120.172, 120.691, 121.21, 121.728, 122.247, 122.766, 123.285, 123.803, 124.322, 124.841, 125.36, 125.878, 126.397, 126.916, 127.435, 127.954, 128.472, 128.991, 129.51, 130.029, 130.547, 131.066, 131.585, 132.104, 132.623, 133.141, 133.66, 134.179, 134.698, 135.216, 135.735, 136.254, 136.773, 137.291, 137.81, 138.329, 138.848, 139.366, 139.885, 140.404, 140.923, 141.441, 141.96]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5999.0, 1.0, 5203.0, 1.0, 7323.0, 49462.0, 133260.0, 53967.0, 25566.0, 15937.0, 14141.0, 12474.0, 14083.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10460.0, 4183.0, 1.0, 2121.0, 3646.0, 2977.0, 5261.0, 1245.0]",116.07179260253906,,,,,,,
Valine,HILIC5_Neg_190379M0034_2,,116266.0,147755.0,63347.0,1.0,4795.0,130.55,1.0,47,false,0.0,"[118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.475, 128.993, 129.512, 130.031, 130.55, 131.068, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812, 138.331, 138.85, 139.369, 139.887, 140.406, 140.925, 141.444, 141.962]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8862.0, 59688.0, 63347.0, 24720.0, 21151.0, 1.0, 12765.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7915.0, 3383.0, 5282.0, 4048.0, 6415.0, 1821.0, 3426.0, 2528.0]",116.07170104980469,,,,,,,
Valine,HILIC5_Neg_192099M0003_2,,163695.0,208433.0,106748.0,1.0,6712.0,130.031,1.0,47,false,0.0,"[118.099, 118.618, 119.137, 119.656, 120.175, 120.693, 121.212, 121.731, 122.25, 122.768, 123.287, 123.806, 124.325, 124.843, 125.362, 125.881, 126.4, 126.919, 127.437, 127.956, 128.475, 128.993, 129.512, 130.031, 130.55, 131.069, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.219, 135.738, 136.256, 136.775, 137.294, 137.813, 138.331, 138.85, 139.369, 139.888, 140.406, 140.925, 141.444, 141.963]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 56938.0, 106748.0, 44747.0, 34267.0, 10526.0, 16001.0, 15222.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4386.0, 6423.0, 5571.0, 4354.0, 3417.0, 4207.0, 2627.0, 1.0, 1.0]",116.07179260253906,,,,,,,
Valine,HILIC5_Neg_192099M0004_2,,146197.0,168064.0,108825.0,1.0,6035.0,130.031,1.0,47,false,0.0,"[118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.475, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.624, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812, 138.331, 138.85, 139.369, 139.887, 140.406, 140.925, 141.444, 141.962]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3670.0, 23931.0, 108825.0, 35308.0, 18318.0, 24305.0, 22590.0, 1.0, 11427.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6452.0, 6696.0, 4844.0, 6784.0, 2945.0, 3968.0, 1.0, 3550.0]",116.0717544555664,,,,,,,
Valine,HILIC5_Neg_192099M0093_2,,347964.0,522395.0,242319.0,1.0,14269.0,130.029,1.0,47,false,0.0,"[118.097, 118.616, 119.135, 119.653, 120.172, 120.691, 121.21, 121.729, 122.247, 122.766, 123.285, 123.804, 124.322, 124.841, 125.36, 125.879, 126.397, 126.916, 127.435, 127.954, 128.473, 128.991, 129.51, 130.029, 130.548, 131.066, 131.585, 132.104, 132.623, 133.141, 133.66, 134.179, 134.698, 135.216, 135.735, 136.254, 136.773, 137.292, 137.81, 138.329, 138.848, 139.367, 139.885, 140.404, 140.923, 141.442, 141.96]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4780.0, 9882.0, 179099.0, 242319.0, 100977.0, 38790.0, 32441.0, 20012.0, 7758.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10357.0, 1.0, 8903.0, 1.0, 1.0, 3991.0, 5788.0, 5493.0, 1.0]",116.07167053222656,,,,,,,
Citric Acid,HILIC5_Neg_192099M0005_2,,32424.0,10955.0,10953.0,1.0,1464.0,97.8669,1.0,46,false,0.0,"[93.7168, 94.2357, 94.7543, 95.273, 95.7919, 96.3106, 96.8294, 97.3483, 97.8669, 98.3856, 98.9045, 99.4232, 99.942, 100.461, 100.979, 101.498, 102.017, 102.536, 103.055, 103.573, 104.092, 104.611, 105.13, 105.648, 106.167, 106.686, 107.205, 107.723, 108.242, 108.761, 109.28, 109.799, 110.317, 110.836, 111.355, 111.874, 112.392, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543, 117.061]","[9691.0, 1.0, 8358.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10953.0, 1.0, 7602.0, 8975.0, 1.0, 1.0, 1.0, 1.0, 7020.0, 1.0, 1.0, 1.0, 1.0, 5620.0, 1.0, 1.0, 1.0, 1.0, 5481.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3613.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",191.01968383789062,,,,,,,
